509,B000G6RYNE,A3I5AT1101AS3A,Nikolette Tripp,1,2,1,1233360000,Maybe the worst chips ever.,"These are perhaps the worst chips that have ever gone into my mouth.<br /><br />For my entire life Sour Cream & Onion (and in this case ""& Chive"") chips were my favorite. Recently Kettle brand Honey Dijon Mustard took that slot. So when I found out they had sour cream & onion I just had to try them.<br /><br />As soon as I opened the bag the chips smelled of powdered milk. And indeed each chip is coated with a powdered sour cream that is just awful. It tastes like rancid milk. Not just sour, but like sour cream that when rancid. The powdery texture is also extremely unappealing. I basically hated these chips. I would not recommend these chips to anyone unless they had a particular affinity for a powdery, chalky texture on a chip, with a rancid (and onion flavor) and I have a hard time believing that person exists.<br /><br />I plan on contacting Kettle and sharing my thoughts with them. Hopefully they'll reassess the seasoning on these otherwise wonderful kettle style chips.",perhaps worst chip ever gone mouthbr br entire life sour cream onion case chive chip favorite recently kettle brand honey dijon mustard took slot found sour cream onion try thembr br soon opened bag chip smelled powdered milk indeed chip coated powdered sour cream awful taste like rancid milk sour like sour cream rancid powdery texture also extremely unappealing basically hated chip would recommend chip anyone unless particular affinity powdery chalky texture chip rancid onion flavor hard time believing person existsbr br plan contacting kettle sharing thought hopefully theyll reassess seasoning otherwise wonderful kettle style chip,-0.178333333,"[0.8218307121605671, 0.0, 0.2606655413722428, 0.0, 0.0, 0.446325225454911, 0.0, 0.0, 0.0, 0.23966966686127286]"
510,B000G6RYNE,A22LENLDTGQIU7,R. Yamaoka,4,7,1,1252713600,Surprise 1  It's different...,"Kettle chips now look, feel and taste like Lays.  These chips used to be my favorite when it was crinkle cut and hefty.  Now, no longer my favorite.",kettle chip look feel taste like lay chip used favorite crinkle cut hefty longer favorite,0.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.681454330633214, 0.0, 0.0, 0.0, 0.7318606392348466]"
511,B000G6RYNE,A2ZCD6KO2YY9IZ,A. Crawford,2,4,5,1200700800,Tasty,Great price for an excellent chip. At about 80 cents for a 2 ounce bag these are a bargain as well as a very tasty chip. Everyone I've let try these has been impressed and commented on how good they taste. I've yet to find a Kettle chip that disappointed!,great price excellent chip cent ounce bag bargain well tasty chip everyone ive let try impressed commented good taste ive yet find kettle chip disappointed,0.55,"[0.0, 0.0, 0.0, 0.5672568347043297, 0.5982967751144415, 0.0, 0.0, 0.0, 0.0, 0.5659157643756567]"
512,B000G6RYNE,A2C18CH1YC6BYT,Sophie,0,1,4,1314403200,Crisp,"I love these chips, which is why I bought them, to stock up for the entire school year. The chips taste great, and packages were all sealed and in good condition when the arrived. The box on the other hand was in tatters, with holes and complely squished... I don't know if that was a result of customs or the voyage, but to receive it was a bit disgruntling given it was falling apart. Luckily, there were no victims within. All the chips are as they should be.",love chip bought stock entire school year chip taste great package sealed good condition arrived box hand tatter hole complely squished dont know result custom voyage receive bit disgruntling given falling apart luckily victim within chip,0.385,"[0.0, 0.0, 0.0, 0.48699358937378256, 0.5136415750294293, 0.0, 0.5128029475875354, 0.0, 0.0, 0.4858422719933519]"
513,B000G6RYNE,A2M8JQ3AME7878,"Tom Z. ""tzphotos.com""",0,1,3,1297036800,Vinegar... Not my taste!,This is the first time I tried Sea Salt & Vinegar chips. Not my taste.  Make sure you like salt & vinegar before ordering. You may be in for a suprise if you have never tried them before.  I'll stick with the salt and black pepper chips.,first time tried sea salt vinegar chip taste make sure like salt vinegar ordering may suprise never tried ill stick salt black pepper chip,0.020833333,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.681454330633214, 0.0, 0.0, 0.0, 0.7318606392348466]"
514,B000G6RYNE,A3B6TOEXSQVO24,"S. brown ""shiney lady""",0,1,5,1292457600,spicy thai chips,"TOTALLY ORGASMIC.  these chips are the best spicy chip i have ever tasted.  signed up for the subscribe and save option.  the case contained 15(FIFTEEN, FULL SIZED BAGS) OF CHIPS.  the price per unit equals $1.73  per package.  that is not even the cost of plain chips.  if you add the free shipping and the fast delivery, this deal is a steal.  so run like you stole something over to your computer and order the SPICY THAI CHIPS.  p.s.  even if you paid the going price of $30.00, you are still ahead of the curve.  ENJOY",totally orgasmic chip best spicy chip ever tasted signed subscribe save option case contained fifteen full sized bag chip price per unit equal per package even cost plain chip add free shipping fast delivery deal steal run like stole something computer order spicy thai chip p even paid going price still ahead curve enjoy,0.266964286,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
515,B000G6RYNE,A16S0NQ3MWJXFL,ObsidianGT,0,1,5,1291248000,"Delicious, what else did you expect?","Seriously, now. Tasty, tasty, tasty. Fresh, too!<br /><br />The only problem is that you have a pack of 24 and that can lend itself to wanting to make multiple trips to the cupboard for more helpings! Or, grabbing multiple bags to begin with. Pace yourself! I keep saying.<br /><br />You can't go wrong with these if you're a fan of the salt and vinegar classic flavor.<br /><br />2-ounce bags are about double the size of the kid's bags; about the same size as the ones in the small gas station racks. It's really a good size for an adult.<br /><br />It's a somewhat healthier snack than a typical bag of fried chips, but it has 300 calories per bag. Again, not too bad, but something to think about.<br /><br />Bottom-line: Delicious!",seriously tasty tasty tasty fresh toobr br problem pack lend wanting make multiple trip cupboard helping grabbing multiple bag begin pace keep sayingbr br cant go wrong youre fan salt vinegar classic flavorbr br ounce bag double size kid bag size one small gas station rack really good size adultbr br somewhat healthier snack typical bag fried chip calorie per bag bad something think aboutbr br bottomline delicious,0.018055556,"[0.9692974980838421, 0.0, 0.0, 0.17000707395163844, 0.0, 0.0, 0.0, 0.17765121731867273, 0.0, 0.0]"
516,B000G6RYNE,A1UM73T71CFPSY,Rich,0,1,5,1291075200,Great Value,"Despite coming in an extremely large box, I found this to be great value. All the bags were preserved with a reasonable expiration date that is months away. I'd definitely recommend.",despite coming extremely large box found great value bag preserved reasonable expiration date month away id definitely recommend,0.303571429,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
517,B000G6RYNE,A38KP1POQ191WT,"Judy Schinske ""Veronica""",0,1,1,1279065600,"I have had better ""Jalapeno Kettle Chips""","These were nasty, they were so greasy and too rich for my blood, plus they lacked major flavor, no spicy jalapeno flavor at all.  I was so dissapointed in these chips, I am always hearing great things about these chips but I am telling you, yuck yuck yuck.  Give me pain chips any day.  Maybe there is a better kettle chip brand out there but I am staying clear from these chips. I wish I could give these zero stars if I could.",nasty greasy rich blood plus lacked major flavor spicy jalapeno flavor dissapointed chip always hearing great thing chip telling yuck yuck yuck give pain chip day maybe better kettle chip brand staying clear chip wish could give zero star could,0.139583333,"[0.0, 0.0, 0.8993960431513995, 0.0, 0.4371347132905437, 0.0, 0.0, 0.0, 0.0, 0.0]"
518,B000G6RYNE,A1AVLKAXW55QQA,M. Simpson,0,1,4,1264982400,Spicy but good,"If you like spicy, then these are for you.  I like spicy, so I enjoyed these.  They're also crunchy, as kettle-cooked chips should be.",like spicy like spicy enjoyed theyre also crunchy kettlecooked chip,0.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
519,B000G6RYNE,A2DQBXU2LEVWWA,V. Lowe,0,1,3,1261699200,boulder salt and malt vinegar chips are way better,"These are decent, but if you want a realllly good salt and vinegar chip, try Boulder's Salt and Malt Vinegar chips.  THOSE are awesome.",decent want realllly good salt vinegar chip try boulder salt malt vinegar chip awesome,0.622222222,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
520,B000G6RYNE,A4NDPXCYKRCY2,Janet R. Miles,0,1,2,1258588800,POTATO CHIPS,"Being a salt-free product is why I purchased this, but the chips are quite greasy.",saltfree product purchased chip quite greasy,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
521,B000G6RYNE,A3TK2IOP8UQ087,"Alabaster Jones ""perpenhopher""",0,1,5,1255219200,"Lightly Salted, Heavily Delicious!","These are the best potato chips that money can buy.  There is just enough salt to taste it, but not so much that it masks the lingering potatoey awesomeness after you've wolfed down a bag of these beauties.  Each chip has the perfect thickness - my teeth get excited every time I put one in my mouth!  Everything about these chips is so perfect, it's like they were made by God and delivered by Gabriel himself.  Now that I know Amazon carries these, I don't even have to leave my house to buy them!  I may never eat anything else again!",best potato chip money buy enough salt taste much mask lingering potatoey awesomeness youve wolfed bag beauty chip perfect thickness teeth get excited every time put one mouth everything chip perfect like made god delivered gabriel know amazon carry dont even leave house buy may never eat anything else,0.595833333,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5408291017110203, 0.0, 0.6083882642234684, 0.0, 0.5808335412987151]"
522,B000G6RYNE,AYBYYDVV5ABJE,retrodog,0,1,3,1251244800,Too Much Flavor,"These things are just too darn cheesy. If you like a lot of flavor, you'll love these. Otherwise, you will overdose on their cheddary goodness.",thing darn cheesy like lot flavor youll love otherwise overdose cheddary goodness,0,"[0.0, 0.0, 0.6114435297556126, 0.0, 0.0, 0.523472856892508, 0.5933910835332744, 0.0, 0.0, 0.0]"
523,B000G6RYNE,A3MFU0GVZUVH3K,"Betty L. Dravis ""BETTY DRAVIS, author/reviewer""",43,47,5,1207094400,Love at first bite!  Tongue-puckering tang and crunch!,"I first discovered Kettle Chips with sea salt and vinegar while shopping at Trader Joe's with my daughter Mindy.  I couldn't believe how tasty they were; the best chip I had ever eaten.  It was love at first bite, and I've been munching them ever since.<br /><br />Other things in their favor: they're thicker than other chips, so don't crumble as I'm devouring them; they're delightfully crunchy; and the salt-and-vinegar combination is heavenly.  I tried to create an original line to describe this palate-pleasing taste treat, but couldn't beat what the manufacturer said: tongue-puckering tang and crunch.  Isn't that poetic?<br /><br />As for health values, since Kettle Chips are not peeled during preparation, I'm getting more nutrition, such as potassium and vitamin C.  My mother would approve of that, and the fact that they're hand-cooked in small batches.<br /><br />I often enjoy Kettle Chips as an afternoon snack with my favorite soda or iced tea, but they're also delicious with a tuna sandwich or a hot dog for lunch.  Well, actually Kettle Chips go perfect with everything ... except ""sweets,"" of course.<br /><br />My only problem is that they're so delicious I can't stop eating them.  That's the reason I chose these smaller packets; I figured 24 could last me almost a month, if I was a good girl, kept my appetite under control--and hid them from the kids!  For the sake of fewer calories, I try hard and have succeeded so far.  It isn't easy, but ...<br /><br />Have I told you how much I love them?<br /><br />Reviewed by: Betty Dravis, 2008<br />Millennium Babe: The Prophecy",first discovered kettle chip sea salt vinegar shopping trader joes daughter mindy couldnt believe tasty best chip ever eaten love first bite ive munching ever sincebr br thing favor theyre thicker chip dont crumble im devouring theyre delightfully crunchy saltandvinegar combination heavenly tried create original line describe palatepleasing taste treat couldnt beat manufacturer said tonguepuckering tang crunch isnt poeticbr br health value since kettle chip peeled preparation im getting nutrition potassium vitamin c mother would approve fact theyre handcooked small batchesbr br often enjoy kettle chip afternoon snack favorite soda iced tea theyre also delicious tuna sandwich hot dog lunch well actually kettle chip go perfect everything except sweet coursebr br problem theyre delicious cant stop eating thats reason chose smaller packet figured could last almost month good girl kept appetite controland hid kid sake fewer calorie try hard succeeded far isnt easy br br told much love thembr br reviewed betty dravis br millennium babe prophecy,0.412121212,"[0.9634678988829355, 0.0, 0.0, 0.10561538037807154, 0.0, 0.0, 0.22242542633095924, 0.0, 0.0, 0.10536569162297638]"
524,B000G6RYNE,A27C44BIRQH3QW,Stan Miastkowski,13,15,5,1185580800,The Best Chips...PERIOD!,"You don't need salt to hide the taste of potato chips. And these chips prove it. The taste of the potato comes through, instead of being masked. OK, so they're still a snack food, but no salt and no trans-fats mean these are about the healthiest potato chips you can get. And if you're on a low-salt diet (like I am), having these available means I can eat chips, and Kettle are just the best.",dont need salt hide taste potato chip chip prove taste potato come instead masked ok theyre still snack food salt transfats mean healthiest potato chip get youre lowsalt diet like available mean eat chip kettle best,0.255,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.42206360382307084, 0.0, 0.0, 0.0, 0.9065662217002582]"
525,B000G6RYNE,ACYR6O588USK,"'  Groovin' guy ""music historian""",14,17,5,1200614400,Delicious Extra Crunchy,"These potato chips are excellent.There are no trans fats.<br /><br />They taste absolutely delicious.Whenever I am in the mood for potatoe chips, Kettles is the brand I buy.<br /><br />A great product that anyone should enjoy and I highly recommend them!<br /><br />Enjoy!",potato chip excellentthere trans fatsbr br taste absolutely deliciouswhenever mood potatoe chip kettle brand buybr br great product anyone enjoy highly recommend thembr br enjoy,0.392,"[0.8834077606244164, 0.0, 0.0, 0.0, 0.27236844122768866, 0.0, 0.0, 0.0, 0.28113044088426065, 0.2576273197857206]"
526,B000G6RYNE,A13SOXNMWXQVNU,ClickmeClickme,4,4,5,1231632000,Chip snob alert!,"It feels strange to review chips, but I am compelled because these are my absolute favorite chips. Kettle has lots of flavors but I always go back to these regular lightly salted.<br /><br />They are thicker and sometimes greasy at the bottom of the bag, plus they often looked burned. They are not actually burned. It has something to do with how much sugar is in the potato that makes it dark. I love to open a bag and find some browned chips.<br /><br />Lays and Wise have their place but I've become a chip snob thanks to Kettle.<br /><br />Like Edy's or Breyer's ice cream, some products are worth the money. These are the best of the best.",feel strange review chip compelled absolute favorite chip kettle lot flavor always go back regular lightly saltedbr br thicker sometimes greasy bottom bag plus often looked burned actually burned something much sugar potato make dark love open bag find browned chipsbr br lay wise place ive become chip snob thanks kettlebr br like edys breyers ice cream product worth money best best,0.3,"[0.8542460159855705, 0.0, 0.2709469200007886, 0.0, 0.0, 0.23196477086891068, 0.2629474000706695, 0.0, 0.2718501804058172, 0.0]"
527,B000G6RYNE,A1MFG9E45RX5OW,dolphins,4,4,5,1202688000,Best Salt & Vinegar!,I have tried a lot of S&V chips and these are the best!  Real sea salt and REAL vinegar!  Mouth-watering flavor & crispiness.  Not for the faint of heart - the flavor is very authentic!  :),tried lot sv chip best real sea salt real vinegar mouthwatering flavor crispiness faint heart flavor authentic,0.28,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
528,B000G6RYNE,A2L9028WTVFL1I,James J. Bell,11,14,5,1174694400,Gourmet powerful Salt & Vinegar chips!,"Kettle brand chips are very crunchy.  I would say regular plain old Lays potato chips are at the ""soft"" end of the ""soft/crunchy"" spectrum.  Ruffles brand potato chips used to be considered the crunchiest, but Kettle brand chips are far more crunchy.  If you have a tender mouth or bad teeth (dentures) you might want to steer clear of Kettle brand.  Otherwise, you'll love these chips.  The Sea Salt & Vinegar chips are super TANGY.  I enjoy taking swigs of vinegar bottles from time to time.  I am dissapointed with all other Salt & Vinegar chips either because the chips are too soft and/or the vinegar taste whimpy and/or chemically.  Rest assured Kettle Sea Salt & Vinegar has a gourmet flavor.  The vinegar flavor has no chemical flavor and could NEVER be called whimpy!",kettle brand chip crunchy would say regular plain old lay potato chip soft end softcrunchy spectrum ruffle brand potato chip used considered crunchiest kettle brand chip far crunchy tender mouth bad teeth denture might want steer clear kettle brand otherwise youll love chip sea salt vinegar chip super tangy enjoy taking swig vinegar bottle time time dissapointed salt vinegar chip either chip soft andor vinegar taste whimpy andor chemically rest assured kettle sea salt vinegar gourmet flavor vinegar flavor chemical flavor could never called whimpy,0.074458874,"[0.0, 0.0, 0.9134116700217133, 0.0, 0.0, 0.0, 0.2954812746173294, 0.0, 0.0, 0.27994631167183304]"
529,B000G6RYNE,A1BXG0K7UD9CTD,"MicTrik ""mictrik""",20,27,1,1254009600,They changed the Chips now they taste horrible,"I once loved these chips and they were the only chips i would buy.  I discovered them when I was in England back in 2000 and quickly became a fan.  About a year ago I picked up a bag that was on sale at my local supermarket.  I was finding it odd that they were on sale so much but took advantage of it.  After opening the bag I found the chips were not even close to the Kettle chips I was used to.  They were all uniform whitish yellow in color, flavor was way off, the lovely extra crisp brown chips were gone completely and I was very disappointed.  So I e-mailed Kettle with the following:  ""What Happened? I bought this bag of chips the other day and they have a very different taste; It tastes ""cheaper"". I don't know how else to put it... I also noticed that the chips seemed to be less cooked as I did not see any of the browner colored chips that have the most flavor. I am hoping that nothing has changed with the ingredients or process used to produce this product. Did I just get a weird batch? I have been buying only Kettle Chips for about 10 years now so I am wondering.""  I did receive a reply: ""Thanks for letting us know about your experience with your Kettle BrandÂ® Chips. It sounds like you may have received a bag that should not have slipped by our inspections, and we apologize.Our potatoes do vary seasonally which could account for a variation in color-but our chips should still taste great!Thanks for providing us with the ""best before"" code from the bag.  This really helps when passing on your comments to our staff.<br />We are sending some coupons to replace your purchase with any of our Kettle BrandÂ® flavors or nut butters, believing you will have a great experience with your next purchase! In case you buy this product again, we suggest avoiding the same best before date (if you still have it) in the rare instance another bag from the same case slipped by our inspections at the same time.<br />Thanks again for letting us know about this and expect the coupons to arrive within 3 weeks.  Please let me know if I can be of any more help.""  Well the next bag was good.  Since that time I have picked up 3 bags of chips all were like the ""bad"" bag so I am pretty sure that they have changed there product to reduce cost.  I did some research and found out that Kettle was bought out by a private equity company.  So the same cookie cutter management processes are probably being employed at Kettle.  Acquire company with high quality brand recognition, sell product to mass merchants, lower quality/cost of product to increase margin and finally sell company just before the customer base starts to realize that the brand is no longer a quality brand.  increased profits make the company more valuable on paper so they make a nice profit for the investors. Customer and employees lose out of course as does an unsuspecting buyer of the exploited brand.  Stay away from Kettle chips they are no longer the same...",loved chip chip would buy discovered england back quickly became fan year ago picked bag sale local supermarket finding odd sale much took advantage opening bag found chip even close kettle chip used uniform whitish yellow color flavor way lovely extra crisp brown chip gone completely disappointed emailed kettle following happened bought bag chip day different taste taste cheaper dont know else put also noticed chip seemed le cooked see browner colored chip flavor hoping nothing changed ingredient process used produce product get weird batch buying kettle chip year wondering receive reply thanks letting u know experience kettle brand chip sound like may received bag slipped inspection apologizeour potato vary seasonally could account variation colorbut chip still taste greatthanks providing u best code bag really help passing comment staffbr sending coupon replace purchase kettle brand flavor nut butter believing great experience next purchase case buy product suggest avoiding best date still rare instance another bag case slipped inspection timebr thanks letting u know expect coupon arrive within week please let know help well next bag good since time picked bag chip like bad bag pretty sure changed product reduce cost research found kettle bought private equity company cookie cutter management process probably employed kettle acquire company high quality brand recognition sell product mass merchant lower qualitycost product increase margin finally sell company customer base start realize brand longer quality brand increased profit make company valuable paper make nice profit investor customer employee lose course unsuspecting buyer exploited brand stay away kettle chip longer,0.162929293,"[0.0, 0.0, 0.4399336593979159, 0.1351522656519394, 0.14254771338473649, 0.25109250303703257, 0.0, 0.0, 0.7356671230018453, 0.4044982433577119]"
530,B000G6RYNE,AY1EF0GOH80EK,Natasha Stryker,3,3,5,1327708800,Do not miss the salt!,"Someone brought these to a party we had last month and I didn't put them out because the buffet was full and didn't think anyone would like saltless potato chips.  Last week we had some friends over and these were all I had in the pantry so I put them out.  OH MY GOSH THEY ARE SO GOOD!  I was so wrong to think they would be bland; they are full of real potato flavor, wonderfully crisp and very fresh tasting.  I am here on amazon to buy a case, I only want to have these with dips.  Truly delicious!",someone brought party last month didnt put buffet full didnt think anyone would like saltless potato chip last week friend pantry put oh gosh good wrong think would bland full real potato flavor wonderfully crisp fresh tasting amazon buy case want dip truly delicious,0.225757576,"[0.0, 0.0, 0.6222886073274521, 0.5735208937056406, 0.0, 0.5327576124970375, 0.0, 0.0, 0.0, 0.0]"
531,B000G6RYNE,AWLK6NSSV0YNA,Midwest Mommy,3,3,5,1234915200,Great deal,These Backyard BBQ Kettle Chips were a great deal with the promo code.  It was nice to have a larger size bag.  Some Kettle Chips in the grocery store are only about 5 ounces and we polish them off in one family lunch!  They arrived fresh and were not in crumbles as some other chips from Amazon Grocery have been.  Great flavor and All Natural!,backyard bbq kettle chip great deal promo code nice larger size bag kettle chip grocery store ounce polish one family lunch arrived fresh crumbles chip amazon grocery great flavor natural,0.433333333,"[0.0, 0.0, 0.41859214132632794, 0.0, 0.8137956891302758, 0.0, 0.0, 0.40313421533382526, 0.0, 0.0]"
532,B000G6RYNE,A15U6JW86FB9OV,P. Bangera,3,3,5,1214611200,Best Chips out there!!!,"I have tried Herrs, UTZ, wise, pringles, lays etc....but Kettle tasted the best. The quantity of salt used is the optimum which is required.<br /><br />Although they say serving size 1 ounce, you will finish the whole packet in no time. Total calories is 300 for 2 ounce bag. This is slightly on the higher side. But still it is ok, as they have not compromised on the taste.<br /><br />Only issue was that all packets have some burnt chips, which taste bad. Kettle should take care when packing to ensure no burnt chips are there.<br /><br />Thanks to Amazon to get 24 bags for just 12 bucks with free shipping using their coupon.",tried herr utz wise pringles lay etcbut kettle tasted best quantity salt used optimum requiredbr br although say serving size ounce finish whole packet time total calorie ounce bag slightly higher side still ok compromised tastebr br issue packet burnt chip taste bad kettle take care packing ensure burnt chip therebr br thanks amazon get bag buck free shipping using coupon,0.325,"[0.9600097199230596, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.27996667239735634]"
533,B000G6RYNE,ALCKGM3XF391,Dustin J. Fender,0,1,4,1220140800,"Great price, but not as tangy as I expected.","Chips are not as tangy as I hoped or expected. Poore Brothers is a better choice for the ""hard-core"" Salt N Vinegar fans.",chip tangy hoped expected poore brother better choice hardcore salt n vinegar fan,0.2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
534,B000G6RYNE,A1LERBW69A3FDS,Jeanne Luster,0,1,3,1214092800,burnt,These bags had a lot of overcooked brown pieces. also felt very greasy. Had to keep wiping my fingers on a napkin.,bag lot overcooked brown piece also felt greasy keep wiping finger napkin,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
535,B000G6RYNE,A3CN9CCJUNIPKT,DJ Joe Sixpack,0,1,3,1184198400,"Gaaak!  An ""extreme"" potato chip...!","The first time I tried these, I thought, ""WOW!"" but I quickly found they were just too darn spicy and tart... Hard to enjoy the potato-chippiness of them when your mouth is under seige.",first time tried thought wow quickly found darn spicy tart hard enjoy potatochippiness mouth seige,0.158333333,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
